tarih;time;toplam;dogalgaz;ruzgar;linyit;tasKomur;ithalKomur;fuelOil;jeotermal;barajli;nafta;biokutle;akarsu;gunes;diger
2026-02-05 08:00:00;08:00;41522,59;2290,67;9072,82;4396,65;130,0;9312,0;9,5;1113,19;8188,16;1,3;905,2;3886,91;1872,02;344,17
2026-02-05 09:00:00;09:00;44925,22;2072,46;9589,48;4415,95;130,0;9327,0;13,8;1100,09;7801,51;0,4;913,3;3828,43;5348,54;384,26
2026-02-05 10:00:00;10:00;45899,95;1980,7;10065,52;4370,15;130,0;8946,0;6,3;1092,99;6474,35;0,4;922,76;3362,13;8126,68;421,97
2026-02-05 11:00:00;11:00;46721,22;1825,01;10258,01;4308,75;130,0;8459,5;8,0;1083,04;6292,19;0,3;917,48;3134,87;9843,61;460,46
2026-02-05 12:00:00;12:00;45420,11;1677,79;10121,34;4328,85;130,0;7830,49;9,0;1068,29;5536,59;0,3;917,71;2936,7;10381,58;481,47
2026-02-05 13:00:00;13:00;45318,99;1776,53;10391,5;4260,45;130,0;7736,11;9,0;1067,69;5620,99;0,2;926,46;2955,44;9958,35;486,27
2026-02-05 14:00:00;14:00;45689,38;2348,33;10562,41;4241,45;130,0;8503,7;7,6;1056,3;5664,89;0,1;926,61;3064,65;8709,72;473,62
2026-02-05 15:00:00;15:00;45684,54;3144,86;10991,96;4357,95;130,0;9118,5;5,3;1048,46;5605,69;0,1;924,59;3259,68;6684,97;412,48
2026-02-05 16:00:00;16:00;45326,92;3995,37;11106,68;4421,53;130,0;9266,5;12,9;1047,82;6924,39;0,1;917,36;3576,74;3559,9;367,63
2026-02-05 17:00:00;17:00;45611,56;5069,78;11086,17;4509,55;130,0;9257,5;9,3;1058,17;8354,29;0,9;906,6;4010,26;895,02;324,02
2026-02-05 18:00:00;18:00;45429,63;5112,72;11328,18;4431,95;130,0;9377,5;7,6;1066,17;8585,89;1,0;909,65;4017,03;86,16;375,78
2026-02-05 19:00:00;19:00;44723,99;5039,07;11390,59;4436,65;130,0;9377,5;9,6;1074,47;8066,89;1,0;909,95;3933,99;30,99;323,29
2026-02-05 20:00:00;20:00;43656,95;4520,64;11460,19;4400,85;130,0;9377,5;7,6;1079,62;7734,19;1,1;904,72;3694,12;23,42;323,0
2026-02-05 21:00:00;21:00;42281,57;3348,87;11465,82;4465,85;130,0;8888,9;7,6;1087,36;8085,79;0,3;908,5;3519,82;24,26;348,5
2026-02-05 22:00:00;22:00;40589,01;2427,51;11555,52;4179,55;130,0;7368,1;5,6;1092,22;9363,39;0,5;917,02;3174,27;23,72;351,61
2026-02-05 23:00:00;23:00;38244,72;2247,6;11312,18;4324,55;130,0;6252,6;5,6;1095,66;8676,39;0,5;900,05;2945,35;21,79;332,45
2026-02-06 00:00:00;00:00;36016,22;2396,15;11131,1;4138,85;130,0;5660,9;5,6;1086,23;7239,39;0,7;946,22;2959,12;20,9;301,06
2026-02-06 01:00:00;01:00;33841,79;2395,72;10672,19;4109,85;130,0;5668,5;5,6;1085,02;5605,19;0,8;949,75;2896,22;21,87;301,08
2026-02-06 02:00:00;02:00;32326,24;2395,72;10267,81;4050,85;130,0;5407,5;5,6;1083,7;4829,09;0,9;952,62;2869,1;22,22;311,13
2026-02-06 03:00:00;03:00;31491,28;2122,32;9811,88;4110,85;130,0;5571,44;5,6;1086,11;4627,09;0,9;955,69;2736,36;22,14;310,9
2026-02-06 04:00:00;04:00;31186,59;1822,54;9191,26;4182,85;130,0;6020,8;5,6;1090,4;4733,94;0,9;954,66;2716,34;21,55;315,75
2026-02-06 05:00:00;05:00;31659,67;1822,6;8766,76;4182,85;130,0;6808,2;5,6;1092,06;4808,24;0,8;955,35;2744,24;27,31;315,66
2026-02-06 06:00:00;06:00;33087,58;2362,71;8414,85;4181,85;130,0;8168,5;5,6;1093,46;4643,04;1,4;954,93;2738,94;76,3;316,0
2026-02-06 07:00:00;07:00;35529,94;3178,01;8186,5;4067,85;130,0;9292,19;5,6;1093,32;4969,34;1,4;957,88;3048,33;281,71;317,81
2026-02-06 08:00:00;08:00;40951,93;4413,69;8192,64;4145,05;130,0;9351,5;10,0;1097,71;7732,94;1,4;946,09;3503,13;1097,24;330,54
2026-02-06 09:00:00;09:00;43560,3;4898,05;8270,95;4113,54;130,0;9359,5;10,7;1092,91;8203,54;0,5;948,43;3549,09;2637,17;345,92
2026-02-06 10:00:00;10:00;44651,89;5038,31;8071,69;4095,85;130,0;9359,41;11,6;1087,75;7952,44;0,5;960,16;3388,12;4194,56;361,5
2026-02-06 11:00:00;11:00;45576,94;5143,39;8216,38;4176,95;130,0;9259,41;13,2;1076,3;7676,44;0,4;958,32;3156,97;5397,56;371,62
2026-02-06 12:00:00;12:00;44325,75;5058,91;8424,43;4149,55;130,0;9237,5;12,6;1063,05;6111,14;0,4;936,25;2681,55;6129,94;390,43
2026-02-06 13:00:00;13:00;43226,52;4639,44;8866,62;4129,55;130,0;9197,13;1,7;1055,07;5159,74;0,3;965,22;2594,19;6095,06;392,5
2026-02-06 14:00:00;14:00;44197,56;5324,14;9069,94;4200,54;130,0;9073,5;13,5;1046,31;5840,94;0,2;931,96;2879,73;5303,72;383,08
2026-02-06 15:00:00;15:00;44336,1;5643,93;9098,73;4187,85;130,0;9102,5;12,1;1039,32;6974,04;0,2;926,74;2901,51;3950,63;368,55
2026-02-06 16:00:00;16:00;44374,85;5360,23;9186,05;4176,89;130,0;9206,58;11,4;1036,08;8372,64;0,2;929,66;3268,85;2343,51;352,76
2026-02-06 17:00:00;17:00;44227,79;4896,32;9345,94;4188,95;130,0;9334,5;10,3;1042,33;9501,74;1,1;918,9;3741,11;775,77;340,83
2026-02-06 18:00:00;18:00;44564,64;4996,62;9609,62;4237,85;130,0;9339,5;7,6;1050,43;10040,04;1,2;917,75;3793,18;104,38;336,47
2026-02-06 19:00:00;19:00;44096,48;5004,14;9868,94;4209,85;130,0;9338,29;7,6;1060,03;9836,94;1,2;923,12;3356,4;24,04;335,93
2026-02-06 20:00:00;20:00;42993,89;4527,43;10205,9;4255,85;130,0;9337,5;5,6;1069,78;8973,84;1,3;935,33;3195,05;20,39;335,92
2026-02-06 21:00:00;21:00;41320,28;3221,48;10179,89;4166,85;130,0;9089,4;7,6;1076,62;8912,34;0,6;923,95;3255,72;19,97;335,86
2026-02-06 22:00:00;22:00;39832,31;2412,38;9952,02;4246,85;130,0;8362,0;7,6;1079,72;9381,54;0,7;905,99;2998,73;18,88;335,9
2026-02-06 23:00:00;23:00;37970,17;2377,37;9488,31;4217,85;130,0;8054,3;5,6;1087,12;8675,69;0,8;903,88;2675,65;17,75;335,85
2026-02-07 00:00:00;00:00;35335,19;1678,46;9279,23;4307,6;130,0;7461,7;5,6;1054,73;7486,39;0,5;896,07;2682,65;16,73;335,53
2026-02-07 01:00:00;01:00;33266,6;1378,65;8978,49;4309,6;130,0;7481,36;5,6;1057,71;5936,09;0,6;896,14;2741,3;15,28;335,78
2026-02-07 02:00:00;02:00;31851,6;1378,25;8702,81;4266,1;130,0;7463,3;5,6;1065,75;4968,09;0,6;897,96;2630,4;14,03;328,71
2026-02-07 03:00:00;03:00;30430,48;1377,7;8357,51;3999,6;130,0;7463,19;5,6;1058,97;4282,29;0,6;898,26;2514,49;13,52;328,75
2026-02-07 04:00:00;04:00;30130,39;1378,76;7864,02;4078,6;130,0;7761,5;5,6;1065,01;4154,09;0,6;896,97;2453,4;13,09;328,75
2026-02-07 05:00:00;05:00;30253,94;1378,76;7740,14;4137,6;130,0;7861,5;5,6;1062,46;4123,09;0,5;900,07;2563,87;21,57;328,78
2026-02-07 06:00:00;06:00;31181,01;1588,96;7479,33;4150,6;130,0;9106,5;5,6;1061,62;3729,59;1,2;907,03;2620,59;81,71;318,28
2026-02-07 07:00:00;07:00;32565,56;2121,16;7023,91;4122,6;130,0;9259,5;7,6;1059,57;4716,19;1,2;906,02;2652,96;245,07;319,78
2026-02-07 08:00:00;08:00;36473,63;2811,56;6942,08;4168,9;130,0;9259,5;9,4;1062,97;6766,49;1,1;945,81;3003,62;1021,9;350,3
2026-02-07 09:00:00;09:00;39344,36;2962,16;6714,49;4040,3;130,0;9263,5;10,6;1061,92;7599,69;0,2;948,28;3278,95;2968,19;366,08
2026-02-07 10:00:00;10:00;40954,74;2982,16;6376,15;4131,1;130,0;9266,5;12,0;1056,15;7459,19;0,2;960,46;3073,42;5121,77;385,64
2026-02-07 11:00:00;11:00;41903,27;2989,16;6086,65;4164,7;130,0;9135,5;13,6;1045,3;7178,49;0,1;940,26;2865,15;6953,19;401,17
2026-02-07 12:00:00;12:00;40805,75;2382,15;5933,75;4359,9;130,0;9136,5;8,0;1034,65;6066,79;0,1;950,01;2622,53;7772,1;409,27
2026-02-07 13:00:00;13:00;41511,85;2952,55;5900,76;4359,0;130,0;9136,5;15,5;1024,55;5867,49;0,0;946,83;2713,51;8056,33;408,83
2026-02-07 14:00:00;14:00;41211,43;2612,54;5798,78;4396,8;130,0;9137,5;8,3;1019,8;6429,09;0,0;961,26;2832,15;7482,76;402,45
2026-02-07 15:00:00;15:00;41030,84;3184,53;5375,63;4410,3;130,0;9317,25;8,0;1004,3;7523,59;0,0;952,17;2761,91;5976,66;386,5
2026-02-07 16:00:00;16:00;40844,52;4121,68;4921,52;4460,0;130,0;9315,5;13,5;1001,36;8708,59;0,0;960,44;3153,2;3695,54;363,19
2026-02-07 17:00:00;17:00;41417,14;5445,46;4313,92;4472,4;130,0;9309,5;10,5;1004,57;10696,69;0,8;954,2;3411,55;1316,44;351,11
2026-02-07 18:00:00;18:00;41695,39;6097,67;4188,93;4480,1;130,0;9308,5;7,6;976,93;11397,99;0,9;947,96;3650,18;166,01;342,62
2026-02-07 19:00:00;19:00;41015,73;6129,48;3947,59;4482,1;130,0;9227,25;7,6;985,63;11154,99;0,9;958,95;3630,62;19,09;341,53
2026-02-07 20:00:00;20:00;39975,98;6125,47;3835,59;4464,1;130,0;8977,23;7,6;997,78;10621,09;1,0;964,99;3496,07;13,53;341,53
2026-02-07 21:00:00;21:00;38820,06;6285,18;3702,97;4450,1;130,0;8540,58;7,6;1027,92;10090,29;0,3;958,92;3321,77;10,02;294,41
2026-02-07 22:00:00;22:00;37360,27;5447,78;3693,79;4441,6;130,0;8542,18;7,6;1048,72;9697,91;0,5;956,17;3090,28;9,43;294,31
2026-02-07 23:00:00;23:00;35488,14;4352,18;3621,66;4463,0;130,0;8541,71;7,6;1054,32;9134,49;0,5;952,81;2925,76;9,64;294,47
2026-02-08 00:00:00;00:00;33993,81;3537,94;3224,1;4462,6;130,0;8710,5;7,0;1073,78;8605,04;0,6;924,18;2988,67;10,57;318,83
2026-02-08 01:00:00;01:00;32092,0;3175,77;3155,04;4466,6;130,0;8710,5;7,0;1080,81;7215,34;0,6;926,43;2887,89;11,25;324,77
2026-02-08 02:00:00;02:00;30655,79;2992,65;3067,37;4494,6;130,0;8710,5;7,0;1083,33;6140,74;0,7;927,46;2764,44;12,6;324,4
2026-02-08 03:00:00;03:00;29554,8;2427,84;3161,94;4490,6;130,0;8781,5;7,0;1086,93;5265,34;0,7;931,1;2932,56;14,86;324,43
2026-02-08 04:00:00;04:00;29325,81;2265,78;3277,31;4476,6;130,0;8911,5;7,0;1088,88;5089,64;0,7;926,83;2813,56;13,6;324,41
2026-02-08 05:00:00;05:00;29167,1;2262,92;3198,61;4448,6;130,0;8911,5;7,0;1090,28;4993,44;0,6;929,0;2852,01;18,74;324,4
2026-02-08 06:00:00;06:00;29402,66;2317,57;3208,81;4477,6;130,0;9096,5;7,0;1091,48;4745,04;1,3;938,1;2995,53;68,9;324,83
2026-02-08 07:00:00;07:00;29668,02;2316,23;3370,25;4448,5;130,0;9194,5;7,0;1091,83;4637,84;1,3;941,05;2903,61;299,1;326,81
2026-02-08 08:00:00;08:00;30152,61;1909,77;3467,07;4463,7;130,0;9005,5;9,5;1088,13;4223,09;1,2;947,45;2846,56;1725,27;335,37
2026-02-08 09:00:00;09:00;31936,14;1638,65;3626,39;4366,2;130,0;8461,2;4,1;1083,03;4022,49;0,3;944,17;2658,75;4614,74;386,12
2026-02-08 10:00:00;10:00;34191,6;1640,16;3693,13;4399,6;130,0;7900,5;6,7;1070,03;4055,39;0,3;958,49;2682,46;7238,24;416,6
2026-02-08 11:00:00;11:00;35413,73;1661,27;3679,9;4443,5;130,0;7248,5;8,8;1060,28;4461,49;0,3;967,93;2726,52;8591,1;434,14
2026-02-08 12:00:00;12:00;35771,34;1660,46;3584,88;4401,6;130,0;7347,5;9,4;1053,09;4954,79;0,3;968,17;2569,09;8654,0;438,06
2026-02-08 13:00:00;13:00;36038,43;1659,86;3495,88;4402,0;130,0;8204,5;9,0;1049,59;5197,89;0,3;971,59;2575,83;7913,09;428,9
2026-02-08 14:00:00;14:00;36179,19;1860,54;3443,19;4455,6;130,0;8575,5;7,5;1040,84;6255,29;0,3;968,39;2596,42;6431,03;414,59
2026-02-08 15:00:00;15:00;35995,16;2151,94;3328,04;4572,9;130,0;9053,5;5,2;1035,44;7035,09;0,2;964,25;2602,93;4720,08;395,59
2026-02-08 16:00:00;16:00;36087,11;3173,65;3096,78;4436,9;130,0;9090,5;10,7;1035,54;8235,72;0,2;953,89;2913,45;2645,34;364,44
2026-02-08 17:00:00;17:00;36897,53;5009,74;2751,98;4477,1;130,0;9109,5;8,8;1039,99;8966,02;1,0;946,06;3209,02;904,34;343,98
2026-02-08 18:00:00;18:00;39032,9;6584,06;2392,47;4484,1;130,0;9312,5;7,0;1046,97;10310,22;1,1;949,4;3339,28;138,56;337,24
2026-02-08 19:00:00;19:00;39541,02;6853,21;2229,73;4530,0;130,0;9312,5;10,0;1058,39;10705,52;1,1;946,5;3414,93;13,98;335,16
2026-02-08 20:00:00;20:00;39058,83;7264,27;1879,19;4686,0;130,0;9312,5;10,0;1069,64;10138,19;1,2;948,9;3272,54;11,09;335,31
2026-02-08 21:00:00;21:00;37924,45;6864,25;1805,57;4712,0;130,0;9292,5;10,0;1076,68;9576,59;0,4;936,62;3173,46;10,06;336,32
2026-02-08 22:00:00;22:00;36398,4;5504,75;1706,1;4732,0;130,0;9292,5;7,0;1083,08;9685,33;0,6;928,25;2984,02;8,32;336,45
2026-02-08 23:00:00;23:00;35020,44;4927,92;1727,57;4762,0;130,0;9292,5;7,0;1086,68;8892,83;0,6;933,71;2914,12;9,28;336,23
2026-02-09 00:00:00;00:00;32900,95;3946,65;1605,44;4802,0;130,0;9236,5;10,0;1089,88;7614,64;0,5;929,33;3191,3;12,45;332,26
2026-02-09 01:00:00;01:00;30803,35;3534,34;1669,94;4770,0;130,0;9195,2;10,0;1092,98;6018,14;0,5;931,76;3098,11;14,12;338,26
2026-02-09 02:00:00;02:00;29611,16;3241,18;1708,75;4711,0;130,0;9236,5;10,0;1096,43;5220,14;0,6;931,17;2973,06;14,35;337,98
2026-02-09 03:00:00;03:00;28611,43;3066,13;1713,18;4661,0;130,0;9380,5;10,0;1098,57;4606,04;0,6;949,69;2641,98;15,74;338,0
2026-02-09 04:00:00;04:00;28405,57;3114,67;1626,26;4681,7;130,0;9380,5;8,2;1102,72;4561,02;0,6;948,0;2492,53;21,38;337,99
2026-02-09 05:00:00;05:00;28732,28;3224,59;1588,73;4681,0;130,0;9380,42;10,0;1102,62;4576,09;0,5;946,11;2731,08;23,17;337,97
2026-02-09 06:00:00;06:00;30303,37;4648,09;1430,58;4676,0;130,0;9377,93;10,0;1104,22;4563,63;0,5;955,41;2981,15;87,34;338,52
2026-02-09 07:00:00;07:00;33557,79;6847,35;1433,19;4726,0;130,0;9422,5;10,0;1100,07;5121,74;0,4;959,12;3172,4;294,43;340,59
2026-02-09 08:00:00;08:00;39249,47;8132,42;1525,6;4647,19;130,0;9424,5;9,4;1095,87;7885,54;0,6;958,05;3478,7;1607,87;353,73
2026-02-09 09:00:00;09:00;43104,81;8577,95;1663,02;4540,1;130,0;9433,5;12,1;1088,07;8168,48;1,1;965,79;3496,36;4619,99;408,35
2026-02-09 10:00:00;10:00;44836,4;8611,66;1689,24;4473,7;130,0;9447,5;14,8;1084,91;6980,14;1,0;973,68;3395,41;7589,02;445,34
2026-02-09 11:00:00;11:00;45673,2;8274,72;1940,86;4443,1;130,0;9456,5;16,7;1070,66;6229,74;1,0;980,38;3236,51;9427,57;465,46
2026-02-09 12:00:00;12:00;44891,13;7408,85;2275,03;4423,4;130,0;9432,5;17,3;1060,51;5354,34;1,0;977,73;3068,29;10264,21;477,97
2026-02-09 13:00:00;13:00;44641,36;7669,15;2629,44;4383,4;130,0;9281,5;17,0;1052,07;4977,54;0,9;986,16;2996,05;10041,74;476,41
2026-02-09 14:00:00;14:00;44760,55;7667,63;3099,15;4031,4;130,0;9234,5;16,0;1035,42;6436,64;0,9;979,5;2966,65;8702,14;460,62
2026-02-09 15:00:00;15:00;44361,92;7828,13;3568,9;4133,4;130,0;9363,5;14,3;1018,68;7379,54;0,9;980,42;3021,31;6486,17;436,67
2026-02-09 16:00:00;16:00;44450,49;8558,45;4027,8;4126,75;130,0;9253,5;12,1;1022,84;8954,74;1,0;964,03;3287,94;3709,91;401,43
2026-02-09 17:00:00;17:00;44631,03;8409,23;4462,95;4239,45;130,0;9344,5;9,6;1022,09;10956,54;1,0;957,31;3630,97;1095,5;371,89
2026-02-09 18:00:00;18:00;44692,84;8533,63;4731,58;4301,85;130,0;9422,5;7,0;1035,29;11256,74;1,1;958,36;3822,98;129,0;362,81
2026-02-09 19:00:00;19:00;44225,86;8278,43;5086,57;4378,1;130,0;9422,5;7,0;1047,79;10972,14;1,1;964,35;3554,61;21,29;361,98
2026-02-09 20:00:00;20:00;42839,62;7192,33;5350,25;4407,6;130,0;9422,5;7,0;1058,14;10553,54;0,0;970,78;3368,07;17,5;361,91
2026-02-09 21:00:00;21:00;41477,12;6401,63;5432,01;4396,6;130,0;9294,5;7,0;1070,08;10186,34;0,0;975,45;3205,63;15,96;361,92
2026-02-09 22:00:00;22:00;39884,56;4538,22;5571,51;4400,6;130,0;9294,5;7,0;1075,98;10361,94;0,0;973,83;3153,78;15,31;361,89
2026-02-09 23:00:00;23:00;38477,9;3922,53;5747,31;4394,6;130,0;9294,5;7,0;1082,98;9643,04;0,0;953,58;2925,4;15,06;361,9
2026-02-10 00:00:00;00:00;36061,71;3049,93;6005,42;4378,6;130,0;9079,5;7,0;1091,68;7728,99;0,0;958,48;3275,48;15,15;341,48
2026-02-10 01:00:00;01:00;33822,08;2300,42;6072,23;4366,6;130,0;9079,5;7,0;1094,08;6197,19;0,0;958,94;3258,85;15,85;341,42
2026-02-10 02:00:00;02:00;32064,74;2172,15;5896,04;4324,6;130,0;9052,5;5,0;1098,87;5002,69;0,0;955,72;3070,54;15,21;341,42
2026-02-10 03:00:00;03:00;31021,89;2208,49;5955,48;4460,6;130,0;8702,1;5,0;1099,27;4258,49;0,0;960,29;2884,15;16,6;341,42
2026-02-10 04:00:00;04:00;30636,57;2099,98;6039,67;4461,6;130,0;8344,2;5,0;1103,36;4274,49;0,0;957,46;2860,15;19,23;341,43
2026-02-10 05:00:00;05:00;31059,17;2089,59;6022,01;4344,6;130,0;8648,1;5,0;1104,26;4573,55;0,0;955,43;2822,39;22,8;341,44
2026-02-10 06:00:00;06:00;32455,37;2930,38;6134,12;4205,6;130,0;9112,5;7,0;1106,7;4486,79;0,0;955,34;2968,13;77,01;341,8
2026-02-10 07:00:00;07:00;35909,84;5437,14;6191,87;4325,6;130,0;9383,5;7,0;1106,65;4760,09;0,0;958,63;3041,5;224,86;343,0
2026-02-10 08:00:00;08:00;42428,06;8254,73;6228,41;4429,4;130,0;9385,5;9,5;1099,95;7364,79;0,0;971,19;3358,84;845,73;350,02
2026-02-10 09:00:00;09:00;44730,2;9075,07;6398,49;4534,6;130,0;8815,5;10,6;1095,61;7705,79;0,0;975,9;3560,95;2041,17;386,52
2026-02-10 10:00:00;10:00;45791,1;9082,59;6275,85;4524,8;130,0;8818,5;11,9;1088,81;7549,69;0,0;980,51;3452,95;3474,98;400,52
2026-02-10 11:00:00;11:00;46625,67;9054,03;6223,21;4397,5;130,0;8843,5;13,0;1076,96;7514,05;0,0;985,58;3192,61;4801,47;393,76
2026-02-10 12:00:00;12:00;45333,22;8346,2;6196,12;4393,3;130,0;8844,5;13,6;1066,27;6314,99;0,0;978,65;3060,5;5615,34;373,75
2026-02-10 13:00:00;13:00;45533,93;8532,16;6227,43;4320,5;130,0;8839,5;13,9;1056,57;6314,08;0,0;983,85;3153,55;5611,19;351,2
2026-02-10 14:00:00;14:00;45727,59;8968,07;6204,55;4355,7;130,0;8873,5;13,6;1049,28;6804,84;0,0;981,07;3129,97;4870,73;346,28
2026-02-10 15:00:00;15:00;45783,95;9229,76;6129,04;4374,7;130,0;9153,5;12,6;1043,18;7583,09;0,0;977,74;3081,27;3748,04;321,03
2026-02-10 16:00:00;16:00;45841,6;9355,96;5917,2;4370,2;130,0;9348,5;11,2;1045,94;8850,89;0,0;968,02;3189,05;2291,15;363,49
2026-02-10 17:00:00;17:00;47050,94;9901,33;5671,43;4393,1;130,0;9372,5;9,8;1047,59;10888,15;0,0;964,98;3573,7;763,61;334,75
2026-02-10 18:00:00;18:00;46234,44;9462,88;5300,15;4384,1;130,0;9396,5;7,0;1058,09;11425,59;0,0;964,9;3685,16;100,48;319,59
2026-02-10 19:00:00;19:00;45612,88;9214,14;4893,22;4392,1;130,0;9396,5;7,0;1068,99;11584,05;0,0;965,62;3610,65;15,38;335,23
2026-02-10 20:00:00;20:00;44102,0;8934,96;4490,43;4391,6;130,0;9396,5;7,0;1076,34;10941,16;0,0;963,05;3422,23;13,65;335,08
2026-02-10 21:00:00;21:00;42448,2;8406,46;3962,83;4301,6;130,0;9406,5;7,0;1083,78;10506,05;0,0;965,66;3332,86;10,5;334,96
2026-02-10 22:00:00;22:00;40682,98;7219,32;3259,54;4278,6;130,0;9406,5;7,0;1088,28;10912,79;0,0;963,73;3071,26;11,12;334,84
2026-02-10 23:00:00;23:00;38794,08;7196,51;2711,08;4281,6;130,0;9406,5;7,0;1093,98;9582,19;0,0;960,36;3080,73;9,39;334,74
2026-02-11 00:00:00;00:00;36078,08;6564,26;2202,91;4269,6;130,0;9386,5;7,0;1096,71;7849,04;1,2;981,7;3243,01;11,29;334,86
2026-02-11 01:00:00;01:00;33889,71;6522,7;1761,03;4274,6;130,0;9386,5;7,0;1100,29;6169,04;1,2;984,11;3207,04;11,05;335,15
2026-02-11 02:00:00;02:00;32460,42;6413,49;1466,1;4299,6;130,0;9387,06;7,0;1104,65;5239,44;1,3;986,01;3077,93;12,69;335,15
2026-02-11 03:00:00;03:00;31507,09;6186,6;1209,31;4331,6;130,0;9399,5;7,0;1106,67;4759,91;1,3;986,98;3040,0;13,04;335,18
2026-02-11 04:00:00;04:00;31212,01;6169,19;1050,02;4324,6;130,0;9399,5;7,0;1108,76;4777,81;1,4;982,55;2912,05;14,05;335,08
2026-02-11 05:00:00;05:00;31496,17;6532,49;881,26;4334,6;130,0;9398,5;7,0;1110,13;4782,04;1,4;984,61;2975,58;23,41;335,15
2026-02-11 06:00:00;06:00;33146,4;7540,88;835,41;4244,6;130,0;9398,73;7,0;1111,82;5311,94;1,3;988,03;3146,55;84,61;345,53
2026-02-11 07:00:00;07:00;35446,01;8159,47;936,85;4262,6;130,0;9420,5;7,0;1113,01;6381,84;1,2;980,96;3424,35;280,68;347,55
2026-02-11 08:00:00;08:00;40853,25;8507,2;1120,45;4438,4;130,0;9422,5;10,2;1106,53;9671,54;1,2;976,46;3635,35;1471,89;361,53
2026-02-11 09:00:00;09:00;44119,39;8515,22;1380,57;4415,1;130,0;9429,5;12,5;1101,51;9845,04;1,0;991,96;3722,7;4180,69;393,6
2026-02-11 10:00:00;10:00;45721,24;8514,19;1617,44;4484,25;130,0;9434,5;14,2;1094,45;9011,04;0,9;1004,97;3392,97;6601,3;421,03
2026-02-11 11:00:00;11:00;46102,48;8048,91;2015,48;4228,05;130,0;9421,5;15,2;1085,55;8118,84;0,8;1009,83;3217,32;8360,51;450,49
2026-02-11 12:00:00;12:00;44321,69;6271,9;2466,64;4503,4;130,0;9422,5;15,7;1074,0;6706,24;0,8;997,03;3075,5;9199,34;458,64
2026-02-11 13:00:00;13:00;44493,55;6164,33;2827,53;4525,6;130,0;9422,5;15,9;1061,7;6739,24;0,8;997,72;3168,29;8982,69;457,25
2026-02-11 14:00:00;14:00;44688,01;5897,9;3104,83;4529,7;130,0;9420,5;15,6;1049,79;7951,74;0,7;995,21;3156,91;7993,26;441,87
2026-02-11 15:00:00;15:00;44702,5;5972,04;3137,86;4538,3;130,0;9418,5;7,0;1041,07;9591,34;0,7;997,26;3085,66;6366,59;416,18
2026-02-11 16:00:00;16:00;45043,53;7938,41;3162,31;4549,3;130,0;9414,5;5,6;1038,13;10422,45;0,7;992,42;3088,74;3915,33;385,64
2026-02-11 17:00:00;17:00;45376,28;9150,9;2899,93;4451,6;130,0;9408,5;10,9;1040,71;12012,46;0,8;988,5;3629,47;1296,03;356,48
2026-02-11 18:00:00;18:00;45023,44;9199,31;3076,49;4430,6;130,0;9405,5;7,0;1047,53;12580,98;0,8;985,18;3698,92;115,15;345,98
2026-02-11 19:00:00;19:00;44490,33;8986,55;3595,61;4223,6;130,0;9405,5;11,7;1061,97;12158,45;0,9;985,67;3569,02;16,17;345,19
2026-02-11 20:00:00;20:00;43424,45;7908,52;4314,29;4384,6;130,0;9405,5;15,0;1072,12;11500,2;0,9;986,01;3350,71;11,35;345,25
2026-02-11 21:00:00;21:00;41895,71;5773,01;5070,72;4354,6;130,0;9314,5;7,0;1078,36;11535,19;1,0;984,98;3292,78;8,34;345,23
2026-02-11 22:00:00;22:00;40295,29;3990,51;5717,5;4247,6;130,0;9315,52;7,0;1084,92;11300,57;1,0;983,01;3166,13;6,59;344,94
2026-02-11 23:00:00;23:00;38832,18;3601,41;6206,82;4127,6;130,0;9287,5;5,0;1089,48;10121,59;1,0;975,41;2933,67;7,75;344,95
2026-02-12 00:00:00;00:00;36290,47;1847,28;6953,02;4330,6;130,0;9053,67;8,5;1091,45;8424,94;0,0;970,21;3126,31;12,39;342,1
2026-02-12 01:00:00;01:00;34095,08;1624,66;7292,31;4339,6;130,0;8855,5;6,5;1092,75;6338,44;0,0;966,36;3093,85;13,02;342,09
2026-02-12 02:00:00;02:00;32756,95;1625,12;7706,73;4285,6;130,0;8335,5;6,5;1095,05;5436,24;0,1;966,23;2815,97;12,06;341,85
2026-02-12 03:00:00;03:00;31376,3;1269,24;8060,32;3905,6;130,0;7751,5;6,5;1095,65;5086,44;0,0;966,58;2750,03;12,6;341,84
2026-02-12 04:00:00;04:00;31014,12;989,35;8535,77;3910,6;130,0;7347,35;6,5;1098,59;4972,54;0,0;964,94;2701,4;15,07;342,01
2026-02-12 05:00:00;05:00;31284,0;988,75;8809,63;3907,6;130,0;7330,4;6,5;1100,64;4943,94;0,0;967,37;2737,8;19,41;341,96
2026-02-12 06:00:00;06:00;33443,09;1388,84;9162,86;3910,6;130,0;8448,68;6,5;1099,82;5081,44;0,0;967,17;2837,66;67,2;342,32
2026-02-12 07:00:00;07:00;36584,69;2415,17;9312,63;4020,6;130,0;9052,79;8,5;1099,64;5945,34;0,0;972,17;3057,6;226,61;343,64
2026-02-12 08:00:00;08:00;42123,97;2279,32;9519,41;4018,0;130,0;9053,5;11,3;1096,74;10226,84;0,0;987,2;3313,45;1132,42;355,79
2026-02-12 09:00:00;09:00;45111,88;2282,57;9659,5;4035,0;130,0;9061,72;14,5;1093,44;11431,02;0,0;997,21;3289,59;2735,51;381,82
2026-02-12 10:00:00;10:00;46377,76;2198,78;9881,68;4026,6;130,0;9089,75;16,4;1111,09;11111,52;0,0;1005,21;3243,63;4167,72;395,38
