date;saat;toplam;dogalgaz;ruzgar;linyit;ithalKomur;barajli;akarsu;diger;organizationId;organizationShortName;Diğer Veriş;mcp;smp;KUDÜP Değişim;Gaz KUDÜP Değişim;Rüzgar KUDÜP Değişim;Linyit KUDÜP Değişim;İthal Kömür KUDÜP Değişim;Barajlı KUDÜP Değişim;Akarsu KUDÜP Değişim;Diğer KUDÜP Değişim;Veriş Değişim;Gaz Veriş Değişim;Rüzgar Veriş Değişim;Linyit Veriş Değişim;İthal Kömür Veriş Değişim;Barajlı Veriş Değişim;Akarsu Veriş Değişim;Diğer Veriş Değişim
2023-08-11 17:00:00;17:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2238,94;2238;0;0;0;0;0;0;0;0;28;0;0;203;0;0;0;-175
2023-08-11 18:00:00;18:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2200,0;2200;0;0;0;0;0;0;0;0;30;0;0;205;0;0;0;-175
2023-08-11 19:00:00;19:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2350,0;2350;0;0;0;0;0;0;0;0;32;0;0;207;0;0;0;-175
2023-08-11 20:00:00;20:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2575,01;2575;0;0;0;0;0;0;0;0;30;0;0;205;0;0;0;-175
2023-08-11 21:00:00;21:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2399,99;2399;0;0;0;0;0;0;0;0;32;0;0;207;0;0;0;-175
2023-08-11 22:00:00;22:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2093,0;2093;0;0;0;0;0;0;0;0;30;0;0;205;0;0;0;-175
2023-08-11 23:00:00;23:00;175;0;0;0;0;0;0;175;601;SİLOPİ A.Ş;0,0;2019,99;1500;0;0;0;0;0;0;0;0;32;0;0;207;0;0;0;-175
2023-08-11 00:00:00;00:00;302;0;18;0;284;0;0;0;369;İÇDAŞ ÇLK;0,0;2437,34;2437;0;0;0;0;0;0;0;0;-5;0;1;0;-7;0;0;0
2023-08-11 01:00:00;01:00;299;0;18;0;281;0;0;0;369;İÇDAŞ ÇLK;0,0;2225,54;2225;0;0;0;0;0;0;0;0;-2;0;2;0;-5;0;0;0
2023-08-11 02:00:00;02:00;300;0;18;0;282;0;0;0;369;İÇDAŞ ÇLK;0,0;2010,01;2158;0;0;0;0;0;0;0;0;0;0;5;0;-5;0;0;0
2023-08-11 03:00:00;03:00;300;0;18;0;282;0;0;0;369;İÇDAŞ ÇLK;0,0;1878,95;1928;0;0;0;0;0;0;0;0;-5;0;-2;0;-3;0;0;0
2023-08-11 04:00:00;04:00;297;0;16;0;281;0;0;0;369;İÇDAŞ ÇLK;0,0;1890,0;1940;0;0;0;0;0;0;0;0;-9;0;-5;0;-3;0;0;0
2023-08-11 05:00:00;05:00;296;0;14;0;282;0;0;0;369;İÇDAŞ ÇLK;0,0;1839,98;1937;0;0;0;0;0;0;0;0;-18;0;-5;0;-13;0;0;0
2023-08-11 06:00:00;06:00;297;0;13;0;284;0;0;0;369;İÇDAŞ ÇLK;0,0;1650,0;1850;0;0;0;0;0;0;0;0;-15;0;-4;0;-11;0;0;0
2023-08-11 07:00:00;07:00;192;0;12;0;180;0;0;0;369;İÇDAŞ ÇLK;0,0;1500,95;1943;-192;0;-12;0;-180;0;0;0;281;0;9;0;272;0;0;0
2023-08-11 08:00:00;08:00;295;0;12;0;283;0;0;0;369;İÇDAŞ ÇLK;0,0;2349,99;1449;0;0;0;0;0;0;0;0;-10;0;-3;0;-6;0;0;0
2023-08-11 09:00:00;09:00;298;0;13;0;285;0;0;0;369;İÇDAŞ ÇLK;0,0;2350,0;2350;0;0;0;0;0;0;0;0;-9;0;-2;0;-7;0;0;0
2023-08-11 10:00:00;10:00;300;0;14;0;286;0;0;0;369;İÇDAŞ ÇLK;0,0;2325,0;2325;0;0;0;0;0;0;0;0;-12;0;0;0;-12;0;0;0
2023-08-11 11:00:00;11:00;299;0;14;0;285;0;0;0;369;İÇDAŞ ÇLK;0,0;2325,46;2325;0;0;0;0;0;0;0;0;-9;0;0;0;-9;0;0;0
2023-08-11 12:00:00;12:00;299;0;12;0;287;0;0;0;369;İÇDAŞ ÇLK;0,0;1931,99;1931;0;0;0;0;0;0;0;0;1;0;5;0;-3;0;0;0
2023-08-11 13:00:00;13:00;297;0;12;0;285;0;0;0;369;İÇDAŞ ÇLK;0,0;1944,94;1944;0;0;0;0;0;0;0;0;2;0;3;0;-1;0;0;0
2023-08-11 14:00:00;14:00;297;0;14;0;283;0;0;0;369;İÇDAŞ ÇLK;0,0;2206,0;2206;0;0;0;0;0;0;0;0;-2;0;0;0;-2;0;0;0
2023-08-11 15:00:00;15:00;301;0;17;0;284;0;0;0;369;İÇDAŞ ÇLK;0,0;2364,08;2364;0;0;0;0;0;0;0;0;-5;0;-1;0;-4;0;0;0
2023-08-11 16:00:00;16:00;307;0;21;0;286;0;0;0;369;İÇDAŞ ÇLK;0,0;2238,95;2238;0;0;0;0;0;0;0;0;1;0;5;0;-3;0;0;0
2023-08-11 17:00:00;17:00;309;0;25;0;284;0;0;0;369;İÇDAŞ ÇLK;0,0;2238,94;2238;0;0;0;0;0;0;0;0;5;0;12;0;-6;0;0;0
2023-08-11 18:00:00;18:00;311;0;28;0;283;0;0;0;369;İÇDAŞ ÇLK;0,0;2200,0;2200;0;0;0;0;0;0;0;0;12;0;12;0;0;0;0;0
2023-08-11 19:00:00;19:00;312;0;30;0;282;0;0;0;369;İÇDAŞ ÇLK;0,0;2350,0;2350;0;0;0;0;0;0;0;0;10;0;11;0;0;0;0;0
2023-08-11 20:00:00;20:00;311;0;31;0;280;0;0;0;369;İÇDAŞ ÇLK;0,0;2575,01;2575;0;0;0;0;0;0;0;0;2;0;3;0;-1;0;0;0
2023-08-11 21:00:00;21:00;310;0;30;0;280;0;0;0;369;İÇDAŞ ÇLK;0,0;2399,99;2399;0;0;0;0;0;0;0;0;-1;0;1;0;-3;0;0;0
2023-08-11 22:00:00;22:00;308;0;27;0;281;0;0;0;369;İÇDAŞ ÇLK;0,0;2093,0;2093;0;0;0;0;0;0;0;0;-11;0;-7;0;-3;0;0;0
2023-08-11 23:00:00;23:00;306;0;25;0;281;0;0;0;369;İÇDAŞ ÇLK;0,0;2019,99;1500;0;0;0;0;0;0;0;0;-13;0;-7;0;-5;0;0;0
2023-08-11 00:00:00;00:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2437,34;2437;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 01:00:00;01:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2225,54;2225;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 02:00:00;02:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2010,01;2158;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 03:00:00;03:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1878,95;1928;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 04:00:00;04:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1890,0;1940;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 05:00:00;05:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1839,98;1937;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 06:00:00;06:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1650,0;1850;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 07:00:00;07:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1500,95;1943;-329;0;0;0;-329;0;0;0;354;0;0;0;354;0;0;0
2023-08-11 08:00:00;08:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2349,99;1449;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 09:00:00;09:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2350,0;2350;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 10:00:00;10:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2325,0;2325;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 11:00:00;11:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2325,46;2325;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 12:00:00;12:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1931,99;1931;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 13:00:00;13:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;1944,94;1944;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 14:00:00;14:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2206,0;2206;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 15:00:00;15:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2364,08;2364;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 16:00:00;16:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2238,95;2238;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 17:00:00;17:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2238,94;2238;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 18:00:00;18:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2200,0;2200;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 19:00:00;19:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2350,0;2350;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 20:00:00;20:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2575,01;2575;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 21:00:00;21:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2399,99;2399;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 22:00:00;22:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2093,0;2093;0;0;0;0;0;0;0;0;24;0;0;0;24;0;0;0
2023-08-11 23:00:00;23:00;329;0;0;0;329;0;0;0;6999;İZDEMİR;0,0;2019,99;1500;0;0;0;0;0;0;0;0;18;0;0;0;18;0;0;0
2023-08-11 00:00:00;00:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2437,34;2437;0;0;0;0;0;0;0;0;-1;0;0;0;-1;0;0;0
2023-08-11 01:00:00;01:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2225,54;2225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-11 02:00:00;02:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2010,01;2158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-11 03:00:00;03:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;1878,95;1928;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0
2023-08-11 04:00:00;04:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;1890,0;1940;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
2023-08-11 05:00:00;05:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;1839,98;1937;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-11 06:00:00;06:00;1271;0;0;0;1271;0;0;0;15821;EMBA;0,0;1650,0;1850;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
2023-08-11 07:00:00;07:00;1273;0;0;0;1273;0;0;0;15821;EMBA;0,0;1500,95;1943;-1273;0;0;0;-1273;0;0;0;1275;0;0;0;1275;0;0;0
2023-08-11 08:00:00;08:00;1277;0;0;0;1277;0;0;0;15821;EMBA;0,0;2349,99;1449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-08-11 09:00:00;09:00;1279;0;0;0;1279;0;0;0;15821;EMBA;0,0;2350,0;2350;0;0;0;0;0;0;0;0;-2;0;0;0;-2;0;0;0
2023-08-11 10:00:00;10:00;1282;0;0;0;1282;0;0;0;15821;EMBA;0,0;2325,0;2325;0;0;0;0;0;0;0;0;-5;0;0;0;-5;0;0;0
2023-08-11 11:00:00;11:00;1284;0;0;0;1284;0;0;0;15821;EMBA;0,0;2325,46;2325;0;0;0;0;0;0;0;0;-4;0;0;0;-4;0;0;0
2023-08-11 12:00:00;12:00;1285;0;0;0;1285;0;0;0;15821;EMBA;0,0;1931,99;1931;0;0;0;0;0;0;0;0;-6;0;0;0;-6;0;0;0
2023-08-11 13:00:00;13:00;1284;0;0;0;1284;0;0;0;15821;EMBA;0,0;1944,94;1944;0;0;0;0;0;0;0;0;-5;0;0;0;-5;0;0;0
2023-08-11 14:00:00;14:00;1282;0;0;0;1282;0;0;0;15821;EMBA;0,0;2206,0;2206;0;0;0;0;0;0;0;0;-4;0;0;0;-4;0;0;0
2023-08-11 15:00:00;15:00;1280;0;0;0;1280;0;0;0;15821;EMBA;0,0;2364,08;2364;0;0;0;0;0;0;0;0;-2;0;0;0;-2;0;0;0
2023-08-11 16:00:00;16:00;1276;0;0;0;1276;0;0;0;15821;EMBA;0,0;2238,95;2238;0;0;0;0;0;0;0;0;-3;0;0;0;-3;0;0;0
2023-08-11 17:00:00;17:00;1273;0;0;0;1273;0;0;0;15821;EMBA;0,0;2238,94;2238;0;0;0;0;0;0;0;0;-6;0;0;0;-6;0;0;0
2023-08-11 18:00:00;18:00;1271;0;0;0;1271;0;0;0;15821;EMBA;0,0;2200,0;2200;0;0;0;0;0;0;0;0;-6;0;0;0;-6;0;0;0
2023-08-11 19:00:00;19:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2350,0;2350;0;0;0;0;0;0;0;0;-2;0;0;0;-2;0;0;0
2023-08-11 20:00:00;20:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2575,01;2575;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0
2023-08-11 21:00:00;21:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2399,99;2399;0;0;0;0;0;0;0;0;-1;0;0;0;-1;0;0;0
2023-08-11 22:00:00;22:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2093,0;2093;0;0;0;0;0;0;0;0;4;0;0;0;4;0;0;0
2023-08-11 23:00:00;23:00;1270;0;0;0;1270;0;0;0;15821;EMBA;0,0;2019,99;1500;0;0;0;0;0;0;0;0;3;0;0;0;3;0;0;0
2023-08-12 00:00:00;00:00;6161;1502;1;1015;0;3638;5;0;195;EÜAŞ;0,0;2314,15;2314;0;0;0;0;0;0;0;0;634;38;0;51;0;542;2;0
2023-08-12 01:00:00;01:00;5675;1375;1;1015;0;3279;5;0;195;EÜAŞ;0,0;2149,08;2149;-80;0;0;-80;0;0;0;0;715;7;0;166;0;543;-2;0
2023-08-12 02:00:00;02:00;5085;1377;1;1015;0;2686;5;0;195;EÜAŞ;0,0;2040,01;2040;-31;0;0;-10;0;-18;-3;0;498;7;1;-90;0;577;0;0
2023-08-12 03:00:00;03:00;4724;1377;0;1015;0;2325;5;0;195;EÜAŞ;0,0;2200,01;2200;-73;0;0;-70;0;0;-3;0;-10;5;3;-70;0;49;0;0
2023-08-12 04:00:00;04:00;4497;1381;1;1015;0;2094;5;0;195;EÜAŞ;0,0;2040,0;2040;-302;0;0;-280;0;-19;-3;0;140;7;4;151;0;-23;0;0
2023-08-12 05:00:00;05:00;4053;1126;2;1015;0;1904;5;0;195;EÜAŞ;0,0;1950,0;1970;-302;0;0;-280;0;-19;-3;0;121;12;5;142;0;-38;0;0
2023-08-12 06:00:00;06:00;3490;920;2;1015;0;1547;5;0;195;EÜAŞ;0,0;1830,0;2200;-283;0;0;-280;0;0;-3;0;155;9;5;153;0;-12;0;0
2023-08-12 07:00:00;07:00;3612;965;2;1015;0;1624;5;0;195;EÜAŞ;0,0;1299,99;1900;-302;0;0;-280;0;-19;-3;0;684;10;5;147;0;519;1;0
2023-08-12 08:00:00;08:00;3905;1037;3;1010;0;1849;5;0;195;EÜAŞ;0,0;2090,0;2290;-27;0;0;-5;0;-19;-3;0;582;7;4;-118;0;686;1;0
2023-08-12 09:00:00;09:00;4523;1030;3;1010;0;2474;5;0;195;EÜAŞ;0,0;2380,0;2380;-3;0;0;0;0;0;-3;0;500;11;4;-133;0;616;1;0
2023-08-12 10:00:00;10:00;4879;1005;3;1010;0;2854;5;0;195;EÜAŞ;0,0;2148,01;2148;-263;0;0;-260;0;0;-3;0;795;11;4;122;0;655;1;0
2023-08-12 11:00:00;11:00;5445;1011;5;1010;0;3413;5;0;195;EÜAŞ;0,0;1830,0;1920;-3;0;0;0;0;0;-3;0;405;5;2;-141;0;536;1;0
2023-08-12 12:00:00;12:00;5436;1006;6;1010;0;3408;5;0;195;EÜAŞ;0,0;1350,0;1800;-260;0;0;-260;0;0;0;0;667;7;1;125;0;535;-2;0
2023-08-12 13:00:00;13:00;5495;1001;6;1005;0;3477;5;0;195;EÜAŞ;0,0;1810,02;1948;-260;0;0;-260;0;0;0;0;227;5;2;-153;0;374;-2;0
2023-08-12 14:00:00;14:00;5674;997;6;1005;0;3660;5;0;195;EÜAŞ;0,0;1829,99;1948;0;0;0;-260;0;260;0;0;889;3;2;121;0;764;-2;0
2023-08-12 15:00:00;15:00;5669;997;6;1005;0;3655;5;0;195;EÜAŞ;0,0;1800,0;2300;0;0;0;-260;0;260;0;0;955;7;2;121;0;826;-2;0
2023-08-12 16:00:00;16:00;5669;996;7;1005;0;3655;5;0;195;EÜAŞ;0,0;1649,9;1949;0;0;0;-260;0;260;0;0;968;8;1;122;0;838;-2;0
2023-08-12 17:00:00;17:00;6074;999;7;1007;0;4055;5;0;195;EÜAŞ;0,0;1684,99;2299;0;0;0;-260;0;260;0;0;900;12;0;111;0;779;-2;0
2023-08-12 18:00:00;18:00;6409;1000;7;1010;0;4386;5;0;195;EÜAŞ;0,0;1950,0;2564;0;0;0;-260;0;260;0;0;985;14;0;122;0;850;-2;0
2023-08-12 19:00:00;19:00;6946;1006;7;1012;0;4915;5;0;195;EÜAŞ;0,0;2324,99;2602;-260;0;0;-260;0;0;0;0;907;14;0;111;0;783;-2;0
2023-08-12 20:00:00;20:00;7072;1020;7;1015;0;5024;5;0;195;EÜAŞ;0,0;2585,0;2700;-260;0;0;-260;0;0;0;0;1442;11;0;120;0;1312;-2;0
2023-08-12 21:00:00;21:00;7273;1026;7;1015;0;5219;5;0;195;EÜAŞ;0,0;2386,49;2700;-260;0;0;-260;0;0;0;0;1190;14;0;116;0;1061;-2;0
2023-08-12 22:00:00;22:00;7283;1031;7;1015;0;5224;5;0;195;EÜAŞ;0,0;2001,6;2500;-260;0;0;-260;0;0;0;0;635;9;0;115;0;512;-2;0
2023-08-12 23:00:00;23:00;6887;1031;5;1015;0;4830;5;0;195;EÜAŞ;0,0;1942,78;2277;-260;0;0;-260;0;0;0;0;426;10;2;126;0;289;-2;0
2023-08-12 00:00:00;00:00;1813;969;143;390;0;221;89;0;282;Enerjisa;0,0;2314,15;2314;-6;0;-6;0;0;0;0;0;103;22;10;71;0;16;-17;0
2023-08-12 01:00:00;01:00;1378;530;147;390;0;221;89;0;282;Enerjisa;0,0;2149,08;2149;409;425;-9;0;0;0;-7;0;186;40;15;71;0;28;30;0
2023-08-12 02:00:00;02:00;1082;400;152;385;0;91;53;0;282;Enerjisa;0,0;2040,01;2040;276;295;-11;0;0;0;-7;0;253;40;23;74;0;101;13;0
2023-08-12 03:00:00;03:00;1033;175;158;389;0;221;89;0;282;Enerjisa;0,0;2200,01;2200;241;245;0;0;0;0;-4;0;147;11;2;72;0;67;-5;0
2023-08-12 04:00:00;04:00;976;275;166;390;0;91;53;0;282;Enerjisa;0,0;2040,0;2040;75;91;-11;0;0;0;-4;0;129;-16;7;72;0;83;-17;0
2023-08-12 05:00:00;05:00;766;0;171;389;0;185;20;0;282;Enerjisa;0,0;1950,0;1970;390;400;-8;0;0;0;-1;0;222;19;5;75;0;124;-2;0
2023-08-12 06:00:00;06:00;768;0;173;389;0;185;20;0;282;Enerjisa;0,0;1830,0;2200;-9;0;-9;0;0;0;0;0;227;14;2;72;0;139;0;0
2023-08-12 07:00:00;07:00;826;1;173;389;0;242;20;0;282;Enerjisa;0,0;1299,99;1900;-7;0;-7;0;0;0;0;0;208;-1;-6;73;0;141;2;0
2023-08-12 08:00:00;08:00;842;4;172;391;0;185;89;0;282;Enerjisa;0,0;2090,0;2290;76;0;-5;0;0;82;0;0;-2;-7;-20;69;0;-25;-17;0
2023-08-12 09:00:00;09:00;1040;8;169;389;0;384;89;0;282;Enerjisa;0,0;2380,0;2380;-121;0;-4;0;0;-116;0;0;-3;-6;-4;65;0;-41;-15;0
2023-08-12 10:00:00;10:00;839;10;166;388;0;185;89;0;282;Enerjisa;0,0;2148,01;2148;79;0;-2;0;0;82;0;0;22;-9;-1;61;0;-17;-10;0
2023-08-12 11:00:00;11:00;821;13;165;379;0;242;20;0;282;Enerjisa;0,0;1830,0;1920;-9;0;-1;-1;0;0;-7;0;42;-9;0;65;0;-10;-2;0
2023-08-12 12:00:00;12:00;806;14;170;359;0;242;20;0;282;Enerjisa;0,0;1350,0;1800;-5;0;-5;7;0;0;-7;0;40;-10;-5;74;0;-14;-3;0
2023-08-12 13:00:00;13:00;810;13;179;354;0;242;20;0;282;Enerjisa;0,0;1810,02;1948;-1;0;-12;11;0;0;0;0;102;-9;-3;73;0;45;-2;0
2023-08-12 14:00:00;14:00;819;13;189;353;0;242;20;0;282;Enerjisa;0,0;1829,99;1948;-10;0;-21;11;0;0;0;0;49;-13;-6;72;0;-1;-1;0
2023-08-12 15:00:00;15:00;825;12;195;355;0;242;20;0;282;Enerjisa;0,0;1800,0;2300;-16;0;-25;9;0;0;0;0;104;-12;-8;67;0;58;0;0
2023-08-12 16:00:00;16:00;927;10;196;358;0;342;20;0;282;Enerjisa;0,0;1649,9;1949;-14;0;-23;9;0;0;0;0;41;-10;-9;64;0;-5;2;0
2023-08-12 17:00:00;17:00;929;6;196;363;0;342;20;0;282;Enerjisa;0,0;1684,99;2299;-31;0;-24;0;0;0;-7;0;175;-6;-9;69;0;112;10;0
2023-08-12 18:00:00;18:00;1049;2;195;366;0;395;90;0;282;Enerjisa;0,0;1950,0;2564;-31;0;-25;0;0;0;-7;0;219;-2;-8;67;0;165;-2;0
2023-08-12 19:00:00;19:00;1047;0;191;370;0;395;90;0;282;Enerjisa;0,0;2324,99;2602;-25;0;-22;-3;0;0;0;0;81;0;-6;69;0;9;10;0
2023-08-12 20:00:00;20:00;1051;0;184;381;0;395;90;0;282;Enerjisa;0,0;2585,0;2700;-24;0;-18;-6;0;0;0;0;100;0;-9;69;0;38;3;0
2023-08-12 21:00:00;21:00;1047;0;176;386;0;395;90;0;282;Enerjisa;0,0;2386,49;2700;-19;0;-12;-7;0;0;0;0;6;0;-8;71;0;-45;-9;0
2023-08-12 22:00:00;22:00;1040;0;167;387;0;395;90;0;282;Enerjisa;0,0;2001,6;2500;-6;0;-6;0;0;0;0;0;58;0;-10;64;0;24;-19;0
2023-08-12 23:00:00;23:00;912;0;160;389;0;342;20;0;282;Enerjisa;0,0;1942,78;2277;-2;0;-2;0;0;0;0;0;13;0;-8;61;0;-37;0;0
2023-08-12 00:00:00;00:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2314,15;2314;0;0;0;0;0;0;0;0;160;0;0;0;160;0;0;0
2023-08-12 01:00:00;01:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2149,08;2149;0;0;0;0;0;0;0;0;160;0;0;0;160;0;0;0
2023-08-12 02:00:00;02:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2040,01;2040;0;0;0;0;0;0;0;0;164;0;0;0;164;0;0;0
2023-08-12 03:00:00;03:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2200,01;2200;0;0;0;0;0;0;0;0;164;0;0;0;164;0;0;0
2023-08-12 04:00:00;04:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2040,0;2040;0;0;0;0;0;0;0;0;168;0;0;0;168;0;0;0
2023-08-12 05:00:00;05:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1950,0;1970;0;0;0;0;0;0;0;0;166;0;0;0;166;0;0;0
2023-08-12 06:00:00;06:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1830,0;2200;0;0;0;0;0;0;0;0;165;0;0;0;165;0;0;0
2023-08-12 07:00:00;07:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1299,99;1900;0;0;0;0;0;0;0;0;168;0;0;0;168;0;0;0
2023-08-12 08:00:00;08:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2090,0;2290;0;0;0;0;0;0;0;0;170;0;0;0;170;0;0;0
2023-08-12 09:00:00;09:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2380,0;2380;0;0;0;0;0;0;0;0;170;0;0;0;170;0;0;0
2023-08-12 10:00:00;10:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2148,01;2148;0;0;0;0;0;0;0;0;174;0;0;0;174;0;0;0
2023-08-12 11:00:00;11:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1830,0;1920;0;0;0;0;0;0;0;0;173;0;0;0;173;0;0;0
2023-08-12 12:00:00;12:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1350,0;1800;0;0;0;0;0;0;0;0;168;0;0;0;168;0;0;0
2023-08-12 13:00:00;13:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1810,02;1948;0;0;0;0;0;0;0;0;169;0;0;0;169;0;0;0
2023-08-12 14:00:00;14:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1829,99;1948;0;0;0;0;0;0;0;0;27;0;0;0;27;0;0;0
2023-08-12 15:00:00;15:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1800,0;2300;0;0;0;0;0;0;0;0;82;0;0;0;82;0;0;0
2023-08-12 16:00:00;16:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1649,9;1949;0;0;0;0;0;0;0;0;165;0;0;0;165;0;0;0
2023-08-12 17:00:00;17:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1684,99;2299;-9;0;0;0;-9;0;0;0;180;0;0;0;180;0;0;0
2023-08-12 18:00:00;18:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;1950,0;2564;-10;0;0;0;-10;0;0;0;184;0;0;0;184;0;0;0
2023-08-12 19:00:00;19:00;2458;0;0;0;2458;0;0;0;603;EREN;0,0;2324,99;2602;-10;0;0;0;-10;0;0;0;159;0;0;0;159;0;0;0
2023-08-12 20:00:00;20:00;2442;0;0;0;2442;0;0;0;603;EREN;0,0;2585,0;2700;0;0;0;0;0;0;0;0;175;0;0;0;175;0;0;0
2023-08-12 21:00:00;21:00;2442;0;0;0;2442;0;0;0;603;EREN;0,0;2386,49;2700;0;0;0;0;0;0;0;0;172;0;0;0;172;0;0;0
2023-08-12 22:00:00;22:00;2442;0;0;0;2442;0;0;0;603;EREN;0,0;2001,6;2500;0;0;0;0;0;0;0;0;167;0;0;0;167;0;0;0
2023-08-12 23:00:00;23:00;2442;0;0;0;2442;0;0;0;603;EREN;0,0;1942,78;2277;0;0;0;0;0;0;0;0;168;0;0;0;168;0;0;0
